* Measurement data measured by REW V5.20.9
* Source: Analog (1+2) (RME Fireface UFX), LINE_IN (G?o?no?? g?), L, volume: 1,000
* Format: 256k Log Swept Sine, 4 sweeps at -18,0 dBFS with no timing reference
* Dated: 11-Oct-2023 12:31:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SUMA_GR1
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
4174.804349, 56.212, -0.4316
4175.170560, 58.152, 3.1230
4175.536771, 59.410, 0.3594
4175.902982, 59.902, -4.0000
4176.269193, 59.781, -6.9385
4176.635404, 59.364, -6.2207
4177.001615, 59.201, -1.2988
4177.367826, 59.767, 4.7959
4177.734037, 60.904, 7.8340
4178.100248, 62.111, 6.7207
4178.466458, 63.077, 2.6748
4178.832669, 63.715, -2.8535
4179.198880, 64.045, -8.8037
4179.565091, 64.127, -14.5117
4179.931302, 64.031, -19.6201
4180.297513, 63.824, -24.0244
4180.663724, 63.556, -27.7949
4181.029935, 63.256, -31.0869
4181.396146, 62.935, -34.0352
4181.762357, 62.599, -36.7275
4182.128568, 62.254, -39.2383
4182.494778, 61.908, -41.6963
4182.860989, 61.552, -44.3096
4183.227200, 61.149, -47.2793
4183.593411, 60.633, -50.6631
4183.959622, 59.921, -54.2383
4184.325833, 58.936, -57.4209
4184.692044, 57.638, -59.1855
4185.058255, 56.078, -58.0146
4185.424466, 54.520, -52.2559
4185.790677, 53.510, -41.9395
4186.156888, 53.453, -30.8311
4186.523098, 54.068, -23.1299
4186.889309, 54.838, -19.5176
4187.255520, 55.479, -18.8320
4187.621731, 55.883, -19.9727
4187.987942, 55.985, -22.0859
4188.354153, 55.722, -24.1680
4188.720364, 55.069, -24.6211
4189.086575, 54.194, -21.0742
4189.452786, 53.715, -11.9170
4189.818997, 54.424, -1.0205
4190.185208, 56.074, 4.5186
4190.551418, 57.796, 3.3467
4190.917629, 59.145, -2.2500
4191.283840, 60.024, -10.1748
4191.650051, 60.457, -19.1133
4192.016262, 60.496, -28.2939
4192.382473, 60.190, -37.2959
4192.748684, 59.570, -45.8857
4193.114895, 58.639, -53.8281
4193.481106, 57.376, -60.6357
4193.847317, 55.784, -65.2500
4194.213528, 54.005, -65.8975
4194.579738, 52.544, -61.2949
4194.945949, 52.090, -54.5000
4195.312160, 52.518, -52.0137
4195.678371, 53.018, -56.0615
4196.044582, 53.051, -65.1143
4196.410793, 52.398, -77.5498
4196.777004, 50.949, -92.7197
4197.143215, 48.590, -111.3145
4197.509426, 45.219, -136.7646
4197.875637, 41.531, -178.5762
4198.241847, 41.250, 125.0293
4198.608058, 43.858, 85.6787
4198.974269, 46.032, 60.1953
4199.340480, 47.357, 39.3662
4199.706691, 47.950, 19.3438
4200.072902, 47.906, -1.9775
4200.439113, 47.356, -26.7305
4200.805324, 46.718, -57.5000
4201.171535, 46.973, -94.1504
4201.537746, 48.725, -129.1152
4201.903957, 51.183, -156.3877
4202.270167, 53.530, -177.1670
4202.636378, 55.487, 165.9590
4203.002589, 57.006, 151.4131
4203.368800, 58.101, 138.5117
4203.735011, 58.808, 127.1211
4204.101222, 59.187, 117.4014
4204.467433, 59.322, 109.6055
4204.833644, 59.328, 103.8369
4205.199855, 59.316, 99.8613
4205.566066, 59.354, 97.1406
4205.932277, 59.443, 95.1758
4206.298487, 59.554, 93.8389
4206.664698, 59.700, 93.2949
4207.030909, 59.957, 93.5693
4207.397120, 60.414, 94.1260
4207.763331, 61.078, 94.0059
4208.129542, 61.852, 92.4639
4208.495753, 62.604, 89.3555
4208.861964, 63.234, 84.9883
4209.228175, 63.686, 79.8223
4209.594386, 63.939, 74.2881
4209.960597, 63.984, 68.7666
4210.326807, 63.819, 63.6465
4210.693018, 63.450, 59.3936
4211.059229, 62.915, 56.5918
4211.425440, 62.313, 55.8281
4211.791651, 61.821, 57.2900
4212.157862, 61.636, 60.2021
4212.524073, 61.815, 62.9141
4212.890284, 62.216, 64.0762
4213.256495, 62.625, 63.4736
4213.622706, 62.898, 61.7432
4213.988917, 62.986, 59.7773
4214.355127, 62.924, 58.3535
4214.721338, 62.802, 57.9111
4215.087549, 62.718, 58.4238
4215.453760, 62.735, 59.4893
4215.819971, 62.854, 60.6807
4216.186182, 63.047, 61.8516
4216.552393, 63.314, 63.0859
4216.918604, 63.694, 64.3730
4217.284815, 64.229, 65.3447
4217.651026, 64.909, 65.3945
4218.017237, 65.657, 64.0508
4218.383447, 66.372, 61.2246
4218.749658, 66.972, 57.1445
4219.115869, 67.408, 52.1611
4219.482080, 67.659, 46.6348
4219.848291, 67.717, 40.8867
4220.214502, 67.583, 35.2197
4220.580713, 67.264, 29.9619
4220.946924, 66.775, 25.4746
4221.313135, 66.151, 22.1338
4221.679346, 65.449, 20.2480
4222.045556, 64.746, 19.9482
4222.411767, 64.120, 21.1250
4222.777978, 63.636, 23.4717
4223.144189, 63.348, 26.5615
4223.510400, 63.292, 29.7812
4223.876611, 63.456, 32.3193
4224.242822, 63.747, 33.4902
4224.609033, 64.016, 33.1943
4224.975244, 64.139, 32.0439
4225.341455, 64.075, 31.1504
4225.707666, 63.924, 31.6680
4226.073876, 63.927, 33.9697
4226.440087, 64.317, 36.7773
4226.806298, 65.073, 37.8105
4227.172509, 65.917, 35.8018
4227.538720, 66.571, 31.0527
4227.904931, 66.875, 24.5908
4228.271142, 66.762, 17.5635
4228.637353, 66.228, 11.1240
4229.003564, 65.328, 6.4736
4229.369775, 64.207, 4.8057
4229.735986, 63.144, 6.7842
4230.102196, 62.475, 11.4980
4230.468407, 62.317, 16.4873
4230.834618, 62.463, 19.9092
4231.200829, 62.656, 21.7383
4231.567040, 62.789, 22.8018
4231.933251, 62.883, 23.7158
4232.299462, 62.990, 24.5400
4232.665673, 63.110, 25.0391
4233.031884, 63.194, 25.1855
4233.398095, 63.200, 25.4092
4233.764306, 63.164, 26.3691
4234.130516, 63.222, 28.3711
4234.496727, 63.523, 30.7695
4234.862938, 64.087, 32.1885
4235.229149, 64.759, 31.6191
4235.595360, 65.343, 29.0703
4235.961571, 65.705, 25.2529
4236.327782, 65.806, 21.0781
4236.693993, 65.676, 17.3623
4237.060204, 65.401, 14.6465
4237.426415, 65.088, 13.0391
4237.792626, 64.817, 12.2227
4238.158836, 64.601, 11.7354
4238.525047, 64.403, 11.3682
4238.891258, 64.190, 11.2969
4239.257469, 63.981, 11.8584
4239.623680, 63.850, 13.1582
4239.989891, 63.870, 14.8135
4240.356102, 64.053, 16.1387
4240.722313, 64.338, 16.5889
4241.088524, 64.640, 16.0410
4241.454735, 64.899, 14.6650
4241.820946, 65.086, 12.7031
4242.187156, 65.186, 10.3672
4242.553367, 65.187, 7.8730
4242.919578, 65.085, 5.5234
4243.285789, 64.902, 3.6992
4243.652000, 64.708, 2.6777
4244.018211, 64.609, 2.2959
4244.384422, 64.674, 1.7471
4244.750633, 64.853, -0.0244
4245.116844, 64.991, -3.6221
4245.483055, 64.906, -8.8896
4245.849265, 64.452, -15.0840
4246.215476, 63.534, -21.0547
4246.581687, 62.121, -25.2305
4246.947898, 60.309, -25.5078
4247.314109, 58.485, -19.8916
4247.680320, 57.319, -9.3545
4248.046531, 56.994, 1.1357
4248.412742, 56.935, 9.2871
4248.778953, 56.796, 17.6279
4249.145164, 56.927, 28.7412
4249.511375, 57.928, 40.3203
4249.877585, 59.627, 47.2217
4250.243796, 61.346, 48.3965
4250.610007, 62.700, 45.8770
4250.976218, 63.612, 41.7822
4251.342429, 64.141, 37.6455
4251.708640, 64.411, 34.4697
4252.074851, 64.587, 32.6836
4252.441062, 64.830, 32.0137
4252.807273, 65.223, 31.6123
4253.173484, 65.737, 30.6064
4253.539695, 66.278, 28.5918
4253.905905, 66.760, 25.6641
4254.272116, 67.139, 22.1338
4254.638327, 67.408, 18.2900
4255.004538, 67.575, 14.3066
4255.370749, 67.640, 10.2803
4255.736960, 67.596, 6.3311
4256.103171, 67.434, 2.6953
4256.469382, 67.166, -0.2607
4256.835593, 66.848, -2.1777
4257.201804, 66.579, -2.9570
4257.568015, 66.462, -3.0156
4257.934225, 66.532, -3.2100
4258.300436, 66.726, -4.3193
4258.666647, 66.926, -6.6055
4259.032858, 67.033, -9.8369
4259.399069, 66.994, -13.5498
4259.765280, 66.796, -17.2480
4260.131491, 66.454, -20.4980
4260.497702, 66.005, -22.9180
4260.863913, 65.511, -24.1953
4261.230124, 65.068, -24.2051
4261.596335, 64.788, -23.2549
4261.962545, 64.738, -22.1797
4262.328756, 64.879, -21.9492
4262.694967, 65.087, -23.0596
4263.061178, 65.240, -25.3623
4263.427389, 65.271, -28.3369
4263.793600, 65.183, -31.4570
4264.159811, 65.020, -34.4521
4264.526022, 64.824, -37.3828
4264.892233, 64.601, -40.5000
4265.258444, 64.311, -43.9531
4265.624655, 63.901, -47.5869
4265.990865, 63.344, -50.9727
4266.357076, 62.666, -53.6211
4266.723287, 61.939, -55.2568
4267.089498, 61.241, -56.0205
4267.455709, 60.602, -56.3525
4267.821920, 59.985, -56.5342
4268.188131, 59.346, -56.3770
4268.554342, 58.716, -55.4062
4268.920553, 58.217, -53.5010
4269.286764, 57.976, -51.4756
4269.652974, 57.972, -50.7490
4270.019185, 58.026, -52.2490
4270.385396, 57.924, -55.9453
4270.751607, 57.503, -61.2051
4271.117818, 56.645, -67.1719
4271.484029, 55.248, -72.7607
4271.850240, 53.204, -76.2393
4272.216451, 50.511, -74.1201
4272.582662, 47.909, -60.6992
4272.948873, 47.494, -40.1631
4273.315084, 48.857, -30.7705
4273.681294, 49.839, -33.4854
4274.047505, 49.693, -42.7588
4274.413716, 48.069, -55.7461
4274.779927, 44.056, -71.9639
4275.146138, 32.210, -104.3164
4275.512349, 39.200, 93.3027
4275.878560, 46.055, 72.3896
4276.244771, 48.710, 56.2480
4276.610982, 49.260, 42.3926
4276.977193, 47.905, 32.5371
4277.343404, 44.035, 35.8555
4277.709614, 41.532, 89.0469
4278.075825, 48.216, 118.1934
4278.442036, 52.931, 116.2686
4278.808247, 55.895, 108.6807
4279.174458, 57.844, 100.3516
4279.540669, 59.176, 92.8047
4279.906880, 60.169, 86.5684
4280.273091, 61.039, 81.5020
4280.639302, 61.918, 76.9092
4281.005513, 62.826, 71.9111
4281.371724, 63.689, 65.9395
4281.737934, 64.407, 58.9199
4282.104145, 64.903, 51.1348
4282.470356, 65.130, 43.0352
4282.836567, 65.076, 35.1260
4283.202778, 64.750, 27.9414
4283.568989, 64.191, 22.0312
4283.935200, 63.472, 17.9434
4284.301411, 62.716, 16.0820
4284.667622, 62.088, 16.4258
4285.033833, 61.749, 18.2109
4285.400044, 61.749, 20.0752
4285.766254, 61.993, 20.8262
4286.132465, 62.319, 20.0020
4286.498676, 62.591, 17.7979
4286.864887, 62.731, 14.7178
4287.231098, 62.717, 11.3125
4287.597309, 62.571, 8.0293
4287.963520, 62.339, 5.1221
4288.329731, 62.069, 2.5889
4288.695942, 61.784, 0.2178
4289.062153, 61.467, -2.2236
4289.428364, 61.064, -4.7686
4289.794574, 60.526, -7.1514
4290.160785, 59.835, -8.8652
4290.526996, 59.032, -9.3486
4290.893207, 58.217, -8.2764
4291.259418, 57.507, -5.8281
4291.625629, 56.972, -2.6221
4291.991840, 56.601, 0.7334
4292.358051, 56.352, 3.9883
4292.724262, 56.202, 7.0791
4293.090473, 56.137, 9.8350
4293.456683, 56.103, 12.0742
4293.822894, 56.013, 13.9893
4294.189105, 55.828, 16.3066
4294.555316, 55.630, 19.8877
4294.921527, 55.629, 24.7617
4295.287738, 55.975, 29.4668
4295.653949, 56.549, 32.1631
4296.020160, 57.059, 32.4248
4296.386371, 57.276, 31.3408
4296.752582, 57.139, 30.7061
4297.118793, 56.794, 32.3662
4297.485003, 56.609, 37.1064
4297.851214, 56.969, 43.1309
4298.217425, 57.833, 47.1865
4298.583636, 58.819, 47.9609
4298.949847, 59.627, 46.3359
4299.316058, 60.168, 43.7354
4299.682269, 60.490, 41.2344
4300.048480, 60.699, 39.2939
4300.414691, 60.887, 37.7773
4300.780902, 61.078, 36.2539
4301.147113, 61.230, 34.4795
4301.513323, 61.286, 32.6396
4301.879534, 61.236, 31.2598
4302.245745, 61.147, 30.8672
4302.611956, 61.149, 31.5410
4302.978167, 61.358, 32.6338
4303.344378, 61.786, 33.0664
4303.710589, 62.332, 32.0430
4304.076800, 62.859, 29.4316
4304.443011, 63.270, 25.5791
4304.809222, 63.521, 20.9658
4305.175433, 63.610, 16.0146
4305.541643, 63.555, 10.9971
4305.907854, 63.380, 6.0215
4306.274065, 63.096, 1.0645
4306.640276, 62.697, -3.9512
4307.006487, 62.154, -9.0645
4307.372698, 61.425, -14.2061
4307.738909, 60.459, -19.1611
4308.105120, 59.204, -23.5469
4308.471331, 57.608, -26.7676
4308.837542, 55.614, -27.8408
4309.203753, 53.194, -24.9990
4309.569963, 50.507, -14.9375
4309.936174, 48.469, 5.9141
4310.302385, 48.595, 31.2266
4310.668596, 50.284, 48.3662
4311.034807, 52.115, 57.2305
4311.401018, 53.676, 61.7637
4311.767229, 54.989, 64.1719
4312.133440, 56.132, 65.2939
4312.499651, 57.145, 65.3682
4312.865862, 58.026, 64.5127
4313.232073, 58.755, 62.9619
4313.598283, 59.324, 61.0811
4313.964494, 59.752, 59.2607
4314.330705, 60.083, 57.7764
4314.696916, 60.373, 56.6797
4315.063127, 60.662, 55.8047
4315.429338, 60.956, 54.8975
4315.795549, 61.228, 53.8340
4316.161760, 61.454, 52.7119
4316.527971, 61.632, 51.7676
4316.894182, 61.800, 51.1885
4317.260392, 62.012, 50.9072
4317.626603, 62.302, 50.5693
4317.992814, 62.648, 49.7373
4318.359025, 62.987, 48.2158
4318.725236, 63.249, 46.1689
4319.091447, 63.405, 44.0166
4319.457658, 63.475, 42.2070
4319.823869, 63.524, 40.9512
4320.190080, 63.620, 40.0723
4320.556291, 63.788, 39.1182
4320.922502, 63.991, 37.7041
4321.288712, 64.169, 35.8086
4321.654923, 64.292, 33.7354
4322.021134, 64.384, 31.8057
4322.387345, 64.513, 30.0215
4322.753556, 64.725, 27.9229
4323.119767, 64.992, 24.8311
4323.485978, 65.212, 20.3232
4323.852189, 65.260, 14.4502
4324.218400, 65.029, 7.6406
4324.584611, 64.450, 0.5244
4324.950822, 63.482, -6.1650
4325.317032, 62.101, -11.5840
4325.683243, 60.306, -14.6816
4326.049454, 58.135, -13.9570
4326.415665, 55.771, -7.1523
4326.781876, 53.830, 7.9160
4327.148087, 53.344, 28.2754
4327.514298, 54.353, 45.0957
4327.880509, 55.883, 55.2656
4328.246720, 57.392, 60.8975
4328.612931, 58.798, 63.8516
4328.979142, 60.130, 64.7529
4329.345352, 61.369, 63.5918
4329.711563, 62.435, 60.4014
4330.077774, 63.230, 55.5596
4330.443985, 63.675, 49.7529
4330.810196, 63.731, 43.8877
4331.176407, 63.401, 39.0488
4331.542618, 62.767, 36.4707
4331.908829, 62.039, 37.2529
4332.275040, 61.563, 41.4219
4332.641251, 61.626, 46.9961
4333.007462, 62.160, 51.2910
4333.373672, 62.872, 53.2705
4333.739883, 63.545, 53.4756
4334.106094, 64.118, 52.7891
4334.472305, 64.621, 51.7803
4334.838516, 65.105, 50.5947
4335.204727, 65.601, 49.0986
4335.570938, 66.110, 47.0850
4335.937149, 66.607, 44.3965
4336.303360, 67.059, 40.9785
4336.669571, 67.431, 36.8604
4337.035782, 67.694, 32.1338
4337.401992, 67.821, 26.9541
4337.768203, 67.797, 21.5186
4338.134414, 67.616, 16.0449
4338.500625, 67.287, 10.7129
4338.866836, 66.822, 5.6113
4339.233047, 66.226, 0.7070
4339.599258, 65.477, -4.1230
4339.965469, 64.503, -8.9443
4340.331680, 63.174, -13.5352
4340.697891, 61.287, -16.9756
4341.064101, 58.560, -16.5820
4341.430312, 54.904, -4.2559
4341.796523, 53.118, 31.9160
4342.162734, 56.138, 59.1895
4342.528945, 59.253, 65.5225
4342.895156, 61.330, 64.5176
4343.261367, 62.642, 61.7754
4343.627578, 63.494, 59.3994
4343.993789, 64.153, 58.0342
4344.360000, 64.824, 57.2812
4344.726211, 65.579, 56.1797
4345.092421, 66.357, 53.9512
4345.458632, 67.048, 50.4531
4345.824843, 67.565, 46.0400
4346.191054, 67.874, 41.2646
4346.557265, 67.981, 36.6445
4346.923476, 67.919, 32.5947
4347.289687, 67.736, 29.3945
4347.655898, 67.484, 27.2051
4348.022109, 67.223, 26.0703
4348.388320, 67.015, 25.8975
4348.754531, 66.913, 26.3975
4349.120741, 66.944, 27.1084
4349.486952, 67.086, 27.5771
4349.853163, 67.286, 27.5791
4350.219374, 67.494, 27.1924
4350.585585, 67.695, 26.6631
4350.951796, 67.910, 26.1680
4351.318007, 68.177, 25.6504
4351.684218, 68.514, 24.8311
4352.050429, 68.897, 23.4111
4352.416640, 69.279, 21.2637
4352.782851, 69.617, 18.4785
4353.149061, 69.892, 15.2363
4353.515272, 70.104, 11.6572
4353.881483, 70.257, 7.7568
4354.247694, 70.340, 3.4736
4354.613905, 70.324, -1.2002
4354.980116, 70.167, -6.1074
4355.346327, 69.839, -10.9102
4355.712538, 69.336, -15.1240
4356.078749, 68.697, -18.2510
4356.444960, 68.005, -19.9629
4356.811171, 67.367, -20.3379
4357.177381, 66.859, -19.8848
4357.543592, 66.485, -19.2422
4357.909803, 66.197, -18.7676
4358.276014, 65.955, -18.4785
4358.642225, 65.751, -18.3281
4359.008436, 65.583, -18.4434
4359.374647, 65.412, -19.0391
4359.740858, 65.156, -20.1016
4360.107069, 64.726, -21.1221
4360.473280, 64.096, -21.0859
4360.839491, 63.373, -18.7793
4361.205701, 62.847, -13.7041
4361.571912, 62.828, -7.3789
4361.938123, 63.303, -2.6260
4362.304334, 63.942, -0.8154
4362.670545, 64.453, -1.2832
4363.036756, 64.734, -2.6230
4363.402967, 64.838, -3.6143
4363.769178, 64.908, -3.7041
4364.135389, 65.093, -3.2500
4364.501600, 65.431, -3.2207
4364.867810, 65.832, -4.3760
4365.234021, 66.162, -6.7480
4365.600232, 66.335, -9.8066
4365.966443, 66.343, -12.8662
4366.332654, 66.244, -15.4316
4366.698865, 66.127, -17.4219
4367.065076, 66.051, -19.1963
4367.431287, 66.005, -21.2451
4367.797498, 65.922, -23.7734
4368.163709, 65.730, -26.5381
4368.529920, 65.410, -28.9814
4368.896130, 65.016, -30.5518
4369.262341, 64.662, -31.1035
4369.628552, 64.460, -31.1689
4369.994763, 64.428, -31.7471
4370.360974, 64.469, -33.6377
4370.727185, 64.440, -37.0381
4371.093396, 64.220, -41.6641
4371.459607, 63.725, -47.0410
4371.825818, 62.887, -52.6553
4372.192029, 61.633, -57.9238
4372.558240, 59.854, -61.9590
4372.924450, 57.394, -62.9336
4373.290661, 54.158, -56.2891
4373.656872, 51.148, -32.5908
4374.023083, 51.749, 0.3008
4374.389294, 54.452, 16.3018
4374.755505, 56.683, 20.9287
4375.121716, 58.255, 21.6250
4375.487927, 59.394, 21.2344
4375.854138, 60.299, 20.6465
4376.220349, 61.093, 19.9141
4376.586560, 61.827, 18.8174
4376.952770, 62.500, 17.1543
4377.318981, 63.089, 14.8496
4377.685192, 63.562, 11.9590
4378.051403, 63.887, 8.6641
4378.417614, 64.032, 5.3008
4378.783825, 63.985, 2.4111
4379.150036, 63.777, 0.7119
4379.516247, 63.525, 0.8965
4379.882458, 63.436, 3.0762
4380.248669, 63.713, 6.1484
4380.614880, 64.366, 8.1963
4380.981090, 65.198, 7.9600
4381.347301, 65.981, 5.4521
4381.713512, 66.578, 1.4072
4382.079723, 66.946, -3.3105
4382.445934, 67.105, -7.9697
4382.812145, 67.115, -12.0664
4383.178356, 67.052, -15.3750
4383.544567, 66.988, -17.9707
4383.910778, 66.967, -20.1455
4384.276989, 66.997, -22.2383
4384.643200, 67.062, -24.4971
4385.009410, 67.138, -27.0430
4385.375621, 67.210, -29.9219
4385.741832, 67.261, -33.1484
4386.108043, 67.277, -36.6953
4386.474254, 67.242, -40.4658
4386.840465, 67.149, -44.2939
4387.206676, 67.003, -47.9961
4387.572887, 66.828, -51.4639
4387.939098, 66.646, -54.7383
4388.305309, 66.470, -57.9951
4388.671519, 66.287, -61.4180
4389.037730, 66.068, -65.0596
4389.403941, 65.798, -68.8066
4389.770152, 65.488, -72.4756
4390.136363, 65.178, -76.0176
4390.502574, 64.908, -79.6514
4390.868785, 64.676, -83.8193
4391.234996, 64.419, -88.9092
4391.601207, 64.036, -94.9727
4391.967418, 63.422, -101.6504
4392.333629, 62.510, -108.2236
4392.699839, 61.287, -113.6650
4393.066050, 59.844, -116.7637
4393.432261, 58.429, -116.6221
4393.798472, 57.406, -113.8516
4394.164683, 56.954, -111.0547
4394.530894, 56.864, -110.5596
4394.897105, 56.811, -112.5596
4395.263316, 56.632, -115.9648
4395.629527, 56.347, -119.6660
4395.995738, 56.084, -123.1885
4396.361949, 55.986, -126.9307
4396.728159, 56.098, -131.8574
4397.094370, 56.352, -138.7363
4397.460581, 56.628, -147.6699
4397.826792, 56.831, -158.1768
4398.193003, 56.915, -169.4707
4398.559214, 56.882, 179.3291
4398.925425, 56.786, 169.0586
4399.291636, 56.731, 160.2969
4399.657847, 56.855, 153.0342
4400.024058, 57.245, 146.5098
4400.390269, 57.864, 139.6562
4400.756479, 58.561, 131.8447
4401.122690, 59.166, 123.1963
4401.488901, 59.569, 114.3613
4401.855112, 59.731, 106.2188
4402.221323, 59.704, 99.6533
4402.587534, 59.626, 95.2520
4402.953745, 59.699, 92.8018
4403.319956, 60.056, 91.0488
4403.686167, 60.647, 88.4502
4404.052378, 61.287, 84.2646
4404.418589, 61.794, 78.7344
4404.784799, 62.066, 72.6230
4405.151010, 62.073, 66.8477
4405.517221, 61.857, 62.3281
4405.883432, 61.534, 59.8525
4406.249643, 61.311, 59.6748
4406.615854, 61.409, 60.9639
4406.982065, 61.903, 61.9102
4407.348276, 62.651, 60.9658
4407.714487, 63.433, 57.7383
4408.080698, 64.088, 52.6953
4408.446909, 64.542, 46.5518
4408.813119, 64.785, 39.9512
4409.179330, 64.838, 33.3447
4409.545541, 64.730, 26.9639
4409.911752, 64.486, 20.8643
4410.277963, 64.105, 15.0205
4410.644174, 63.566, 9.4873
4411.010385, 62.842, 4.5283
4411.376596, 61.933, 0.6611
4411.742807, 60.904, -1.4688
4412.109018, 59.907, -1.4824
4412.475228, 59.134, 0.1152
4412.841439, 58.664, 1.8643
4413.207650, 58.367, 2.4326
4413.573861, 58.022, 1.6250
4413.940072, 57.466, 0.2305
4414.306283, 56.653, -0.5830
4414.672494, 55.647, 0.2344
4415.038705, 54.588, 3.2178
4415.404916, 53.608, 8.1943
4415.771127, 52.741, 14.8428
4416.137338, 52.000, 23.6885
4416.503548, 51.648, 35.7246
4416.869759, 52.206, 49.2939
4417.235970, 53.720, 59.2109
4417.602181, 55.552, 62.6895
4417.968392, 57.155, 60.8076
4418.334603, 58.301, 55.4932
4418.700814, 58.911, 48.2783
4419.067025, 58.944, 40.3535
4419.433236, 58.350, 32.8965
4419.799447, 57.064, 27.5537
4420.165658, 55.073, 27.3555
4420.531868, 52.866, 37.6572
4420.898079, 52.292, 58.7705
4421.264290, 53.954, 74.3662
4421.630501, 55.848, 79.0771
4421.996712, 57.103, 78.8086
4422.362923, 57.731, 78.1699
4422.729134, 58.044, 79.9785
4423.095345, 58.575, 84.9316
4423.461556, 59.756, 90.2529
4423.827767, 61.429, 92.0977
4424.193978, 63.113, 89.4668
4424.560188, 64.491, 83.5176
4424.926399, 65.446, 75.7295
4425.292610, 65.963, 67.3164
4425.658821, 66.075, 59.2686
4426.025032, 65.850, 52.4258
4426.391243, 65.400, 47.4404
4426.757454, 64.878, 44.5664
4427.123665, 64.432, 43.4268
4427.489876, 64.125, 43.1826
4427.856087, 63.911, 43.2002
4428.222298, 63.721, 43.5283
4428.588508, 63.568, 44.6299
4428.954719, 63.561, 46.6396
4429.320930, 63.812, 48.8281
4429.687141, 64.294, 50.0059
4430.053352, 64.858, 49.5352
4430.419563, 65.351, 47.6660
4430.785774, 65.705, 45.0898
4431.151985, 65.942, 42.4287
4431.518196, 66.129, 39.9219
4431.884407, 66.324, 37.3545
4432.250618, 66.530, 34.2871
4432.616828, 66.688, 30.4287
4432.983039, 66.719, 25.8506
4433.349250, 66.559, 20.9385
4433.715461, 66.182, 16.2578
4434.081672, 65.601, 12.3848
4434.447883, 64.868, 9.7900
4434.814094, 64.057, 8.7217
4435.180305, 63.248, 9.1523
4435.546516, 62.490, 10.9082
4435.912727, 61.816, 13.8906
4436.278937, 61.276, 18.1670
4436.645148, 60.978, 23.6611
4437.011359, 61.047, 29.6279
4437.377570, 61.501, 34.6826
4437.743781, 62.202, 37.6865
4438.109992, 62.951, 38.3945
4438.476203, 63.596, 37.2695
4438.842414, 64.061, 35.0137
4439.208625, 64.332, 32.2793
4439.574836, 64.431, 29.5459
4439.941047, 64.400, 27.0645
4440.307257, 64.274, 24.8594
4440.673468, 64.061, 22.8291
4441.039679, 63.729, 20.9600
4441.405890, 63.226, 19.5674
4441.772101, 62.521, 19.4590
4442.138312, 61.687, 21.9316
4442.504523, 61.011, 28.1201
4442.870734, 60.969, 37.0586
4443.236945, 61.744, 44.8301
4443.603156, 62.939, 48.3770
4443.969367, 64.074, 47.8027
4444.335577, 64.900, 44.6006
4444.701788, 65.335, 40.2627
4445.067999, 65.382, 36.0742
4445.434210, 65.104, 33.2383
4445.800421, 64.654, 32.8535
4446.166632, 64.309, 35.4111
4446.532843, 64.388, 39.8467
4446.899054, 64.984, 43.6309
4447.265265, 65.872, 44.8486
4447.631476, 66.761, 43.3301
4447.997687, 67.473, 39.8633
4448.363897, 67.947, 35.3457
4448.730108, 68.179, 30.4873
4449.096319, 68.196, 25.7842
4449.462530, 68.034, 21.5674
4449.828741, 67.730, 18.0527
4450.194952, 67.318, 15.4004
4450.561163, 66.835, 13.7578
4450.927374, 66.322, 13.2725
4451.293585, 65.837, 14.0537
4451.659796, 65.454, 16.0898
4452.026007, 65.254, 19.1104
4452.392217, 65.300, 22.5293
4452.758428, 65.594, 25.5605
4453.124639, 66.074, 27.5254
4453.490850, 66.636, 28.1025
4453.857061, 67.182, 27.3682
4454.223272, 67.648, 25.6426
4454.589483, 68.006, 23.3027
4454.955694, 68.257, 20.6650
4455.321905, 68.414, 17.9229
4455.688116, 68.487, 15.1748
4456.054327, 68.474, 12.5215
4456.420537, 68.372, 10.1650
4456.786748, 68.199, 8.4229
4457.152959, 68.012, 7.5947
4457.519170, 67.912, 7.6582
4457.885381, 67.982, 8.0459
4458.251592, 68.224, 7.8516
4458.617803, 68.534, 6.4346
4458.984014, 68.781, 3.7949
4459.350225, 68.874, 0.4502
4459.716436, 68.792, -2.8887
4460.082646, 68.584, -5.6191
4460.448857, 68.341, -7.5049
4460.815068, 68.148, -8.8047
4461.181279, 68.025, -10.0732
4461.547490, 67.919, -11.6924
4461.913701, 67.760, -13.5830
4462.279912, 67.524, -15.3213
4462.646123, 67.257, -16.5205
4463.012334, 67.050, -17.2461
4463.378545, 66.956, -18.1318
4463.744756, 66.925, -19.9561
4464.110966, 66.825, -23.0439
4464.477177, 66.515, -27.0703
4464.843388, 65.898, -31.2285
4465.209599, 64.939, -34.4297
4465.575810, 63.686, -35.4180
4465.942021, 62.302, -32.9951
4466.308232, 61.083, -26.6768
4466.674443, 60.351, -17.5068
4467.040654, 60.228, -7.6914
4467.406865, 60.613, 0.9824
4467.773076, 61.347, 7.6279
4468.139286, 62.273, 11.8389
4468.505497, 63.233, 13.6250
4468.871708, 64.098, 13.4346
4469.237919, 64.798, 11.9453
4469.604130, 65.321, 9.8047
4469.970341, 65.691, 7.4814
4470.336552, 65.944, 5.2314
